store_id,store_name,model_id,model_name,price_tier,successor_launch_status,units_at_risk,risk_triggers,recent_two_week_sales,prior_six_week_avg_sales,capital_at_risk,markdown_pct,markdown_cost,weeks_until_forced_action,probability_unsold_at_deadline,transfer_target,transfer_cost,hold_opportunity_cost,hold_markdown_risk_cost,hold_total_cost,recommended_action,recommended_cost,reasoning
BLR-01,MobiMart Jayanagar,M13,Realme 15 Pro,mid,confirmed,1,past peak with declining store trend; last two weeks below 40% of prior six-week average,0.5,2.1666666666666665,25696,0.27,6937.92,2.0,0.8400000000000001,,,177.89538461538461,7554.624,7732.519384615384,MARKDOWN,6937.92,"MobiMart Jayanagar, Realme 15 Pro, 1 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; no successor within four weeks):
- Markdown (27%): Rs 6,938 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 178 opportunity cost + Rs 7,555 markdown risk = Rs 7,733
RECOMMENDED: MARKDOWN at Rs 6,938"
KOL-01,MobiMart Station Road,M13,Realme 15 Pro,mid,confirmed,1,past peak with declining store trend,1.0,1.1666666666666667,25696,0.26428571428571423,6791.085714285713,1.0,0.98,BLR-02,810.688,88.94769230769231,8813.728,8902.675692307692,TRANSFER,810.688,"MobiMart Station Road, Realme 15 Pro, 1 units at risk (past peak with declining store trend; no successor within four weeks):
- Markdown (26%): Rs 6,791 margin lost
- Transfer: Rs 811; Transfer target MobiMart Koramangala at Rs 760/unit plus 4-day holding cost.
- Hold: Rs 89 opportunity cost + Rs 8,814 markdown risk = Rs 8,903
RECOMMENDED: TRANSFER at Rs 811"
BLR-02,MobiMart Koramangala,M04,OnePlus Nord CE5,mid,confirmed,2,past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle,0.0,0.16666666666666666,42778,0.3,12833.4,6.0,0.2,,,888.4661538461538,2994.46,3882.9261538461537,HOLD,3882.9261538461537,"MobiMart Koramangala, OnePlus Nord CE5, 2 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle; no successor within four weeks):
- Markdown (30%): Rs 12,833 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 888 opportunity cost + Rs 2,994 markdown risk = Rs 3,883
RECOMMENDED: HOLD at Rs 3,883"
MAN-01,MobiMart Court Road,M16,Motorola Edge 70 Fusion,mid,confirmed,3,past peak with declining store trend,2.5,3.0,62040,0.16363636363636364,10152.0,2.0,0.8400000000000001,,,429.50769230769225,18239.760000000002,18669.267692307694,MARKDOWN,10152.0,"MobiMart Court Road, Motorola Edge 70 Fusion, 3 units at risk (past peak with declining store trend; no successor within four weeks):
- Markdown (16%): Rs 10,152 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 430 opportunity cost + Rs 18,240 markdown risk = Rs 18,669
RECOMMENDED: MARKDOWN at Rs 10,152"
BLR-03,MobiMart Indiranagar,M12,Redmi Note 15,mid,confirmed,1,past peak with declining store trend,1.0,1.1666666666666667,17217,0.275,4734.675,1.0,0.98,MAN-01,816.962301369863,59.597307692307695,5905.431,5965.028307692307,TRANSFER,816.962301369863,"MobiMart Indiranagar, Redmi Note 15, 1 units at risk (past peak with declining store trend; no successor within four weeks):
- Markdown (28%): Rs 4,735 margin lost
- Transfer: Rs 817; Transfer target MobiMart Court Road at Rs 783/unit plus 4-day holding cost.
- Hold: Rs 60 opportunity cost + Rs 5,905 markdown risk = Rs 5,965
RECOMMENDED: TRANSFER at Rs 817"
TUM-02,MobiMart SS Puram,M12,Redmi Note 15,mid,confirmed,1,past peak with declining store trend,0.5,0.8333333333333334,17217,0.275,4734.675,2.0,0.8400000000000001,MAN-01,671.962301369863,119.19461538461539,5061.798000000001,5180.992615384616,TRANSFER,671.962301369863,"MobiMart SS Puram, Redmi Note 15, 1 units at risk (past peak with declining store trend; no successor within four weeks):
- Markdown (28%): Rs 4,735 margin lost
- Transfer: Rs 672; Transfer target MobiMart Court Road at Rs 638/unit plus 4-day holding cost.
- Hold: Rs 119 opportunity cost + Rs 5,062 markdown risk = Rs 5,181
RECOMMENDED: TRANSFER at Rs 672"
DAV-02,MobiMart MCC B Block,M12,Redmi Note 15,mid,confirmed,1,past peak with declining store trend; last two weeks below 40% of prior six-week average,0.0,1.5,17217,0.275,4734.675,6.0,0.2,MAN-01,651.962301369863,357.58384615384614,1205.19,1562.773846153846,TRANSFER,651.962301369863,"MobiMart MCC B Block, Redmi Note 15, 1 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; no successor within four weeks):
- Markdown (28%): Rs 4,735 margin lost
- Transfer: Rs 652; Transfer target MobiMart Court Road at Rs 618/unit plus 4-day holding cost.
- Hold: Rs 358 opportunity cost + Rs 1,205 markdown risk = Rs 1,563
RECOMMENDED: TRANSFER at Rs 652"
MAN-02,MobiMart Kottara,M12,Redmi Note 15,mid,confirmed,1,past peak with declining store trend,1.0,1.3333333333333333,17217,0.275,4734.675,1.0,0.98,MAN-01,476.962301369863,59.597307692307695,5905.431,5965.028307692307,TRANSFER,476.962301369863,"MobiMart Kottara, Redmi Note 15, 1 units at risk (past peak with declining store trend; no successor within four weeks):
- Markdown (28%): Rs 4,735 margin lost
- Transfer: Rs 477; Transfer target MobiMart Court Road at Rs 443/unit plus 4-day holding cost.
- Hold: Rs 60 opportunity cost + Rs 5,905 markdown risk = Rs 5,965
RECOMMENDED: TRANSFER at Rs 477"
BLR-01,MobiMart Jayanagar,F10,iPhone 17,flagship,confirmed,1,past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle,0.0,0.3333333333333333,66400,0.3,19920.0,6.0,0.2,,,1379.076923076923,4648.0,6027.076923076923,HOLD,6027.076923076923,"MobiMart Jayanagar, iPhone 17, 1 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle; no successor within four weeks):
- Markdown (30%): Rs 19,920 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 1,379 opportunity cost + Rs 4,648 markdown risk = Rs 6,027
RECOMMENDED: HOLD at Rs 6,027"
KAL-01,MobiMart KCD Road,M15,Vivo V51e,mid,confirmed,2,past peak with declining store trend,1.5,1.8333333333333333,53306,0.19999999999999998,10661.199999999999,2.0,0.8400000000000001,,,369.04153846153844,15671.964,16041.005538461539,MARKDOWN,10661.199999999999,"MobiMart KCD Road, Vivo V51e, 2 units at risk (past peak with declining store trend; no successor within four weeks):
- Markdown (20%): Rs 10,661 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 369 opportunity cost + Rs 15,672 markdown risk = Rs 16,041
RECOMMENDED: MARKDOWN at Rs 10,661"
BLR-03,MobiMart Indiranagar,M10,OnePlus Nord 5,mid,confirmed,2,past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle,0.0,0.6666666666666666,51220,0.3,15366.0,6.0,0.2,,,1063.8000000000002,3585.4,4649.200000000001,HOLD,4649.200000000001,"MobiMart Indiranagar, OnePlus Nord 5, 2 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle; no successor within four weeks):
- Markdown (30%): Rs 15,366 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 1,064 opportunity cost + Rs 3,585 markdown risk = Rs 4,649
RECOMMENDED: HOLD at Rs 4,649"
BLR-04,MobiMart Whitefield,F03,OnePlus 13,flagship,confirmed,1,past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle,0.0,0.16666666666666666,55530,0.3,16659.0,6.0,0.2,,,1153.3153846153846,3887.1000000000004,5040.415384615385,HOLD,5040.415384615385,"MobiMart Whitefield, OnePlus 13, 1 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle; no successor within four weeks):
- Markdown (30%): Rs 16,659 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 1,153 opportunity cost + Rs 3,887 markdown risk = Rs 5,040
RECOMMENDED: HOLD at Rs 5,040"
MAN-01,MobiMart Court Road,M01,Samsung Galaxy A26,mid,confirmed,1,past expected lifecycle,0.0,0.0,20460,0.28500000000000003,5831.1,6.0,0.2,,,424.93846153846147,1432.2,1857.1384615384616,HOLD,1857.1384615384616,"MobiMart Court Road, Samsung Galaxy A26, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 5,831 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 425 opportunity cost + Rs 1,432 markdown risk = Rs 1,857
RECOMMENDED: HOLD at Rs 1,857"
BLR-05,MobiMart Malleshwaram,M09,Samsung Galaxy A36,mid,confirmed,1,past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle,0.0,0.3333333333333333,28135,0.3,8440.5,6.0,0.2,BLR-04,362.4991780821918,584.3423076923077,1969.45,2553.792307692308,TRANSFER,362.4991780821918,"MobiMart Malleshwaram, Samsung Galaxy A36, 1 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle; no successor within four weeks):
- Markdown (30%): Rs 8,440 margin lost
- Transfer: Rs 362; Transfer target MobiMart Whitefield at Rs 307/unit plus 4-day holding cost.
- Hold: Rs 584 opportunity cost + Rs 1,969 markdown risk = Rs 2,554
RECOMMENDED: TRANSFER at Rs 362"
BEL-01,MobiMart Cantonment,M17,POCO X8 Pro,mid,confirmed,2,last two weeks below 40% of prior six-week average,0.0,2.0,50534,0.27,13644.18,6.0,0.2,MAN-01,1089.683506849315,1049.5523076923075,3537.3799999999997,4586.932307692307,TRANSFER,1089.683506849315,"MobiMart Cantonment, POCO X8 Pro, 2 units at risk (last two weeks below 40% of prior six-week average; no successor within four weeks):
- Markdown (27%): Rs 13,644 margin lost
- Transfer: Rs 1,090; Transfer target MobiMart Court Road at Rs 495/unit plus 4-day holding cost.
- Hold: Rs 1,050 opportunity cost + Rs 3,537 markdown risk = Rs 4,587
RECOMMENDED: TRANSFER at Rs 1,090"
BLR-03,MobiMart Indiranagar,M04,OnePlus Nord CE5,mid,confirmed,2,past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle,0.0,0.16666666666666666,42778,0.3,12833.4,6.0,0.2,,,888.4661538461538,2994.46,3882.9261538461537,HOLD,3882.9261538461537,"MobiMart Indiranagar, OnePlus Nord CE5, 2 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle; no successor within four weeks):
- Markdown (30%): Rs 12,833 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 888 opportunity cost + Rs 2,994 markdown risk = Rs 3,883
RECOMMENDED: HOLD at Rs 3,883"
TUM-02,MobiMart SS Puram,M15,Vivo V51e,mid,confirmed,1,past peak with declining store trend; last two weeks below 40% of prior six-week average,0.0,1.3333333333333333,26653,0.27,7196.31,6.0,0.2,,,553.5623076923076,1865.71,2419.2723076923075,HOLD,2419.2723076923075,"MobiMart SS Puram, Vivo V51e, 1 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; no successor within four weeks):
- Markdown (27%): Rs 7,196 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 554 opportunity cost + Rs 1,866 markdown risk = Rs 2,419
RECOMMENDED: HOLD at Rs 2,419"
HOS-01,MobiMart Hosur Road,M15,Vivo V51e,mid,confirmed,1,past peak with declining store trend,0.5,0.8333333333333334,26653,0.19999999999999998,5330.599999999999,2.0,0.8400000000000001,,,184.52076923076922,7835.982,8020.502769230769,MARKDOWN,5330.599999999999,"MobiMart Hosur Road, Vivo V51e, 1 units at risk (past peak with declining store trend; no successor within four weeks):
- Markdown (20%): Rs 5,331 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 185 opportunity cost + Rs 7,836 markdown risk = Rs 8,021
RECOMMENDED: MARKDOWN at Rs 5,331"
BLR-04,MobiMart Whitefield,M04,OnePlus Nord CE5,mid,confirmed,2,past expected lifecycle,0.0,0.0,42778,0.28500000000000003,12191.730000000001,6.0,0.2,,,888.4661538461538,2994.46,3882.9261538461537,HOLD,3882.9261538461537,"MobiMart Whitefield, OnePlus Nord CE5, 2 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 12,192 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 888 opportunity cost + Rs 2,994 markdown risk = Rs 3,883
RECOMMENDED: HOLD at Rs 3,883"
BLR-08,MobiMart Electronic City,M01,Samsung Galaxy A26,mid,confirmed,1,past expected lifecycle,0.0,0.0,20460,0.28500000000000003,5831.1,6.0,0.2,,,424.93846153846147,1432.2,1857.1384615384616,HOLD,1857.1384615384616,"MobiMart Electronic City, Samsung Galaxy A26, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 5,831 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 425 opportunity cost + Rs 1,432 markdown risk = Rs 1,857
RECOMMENDED: HOLD at Rs 1,857"
HUB-01,MobiMart Vidya Nagar,M10,OnePlus Nord 5,mid,confirmed,1,past expected lifecycle,0.0,0.0,25610,0.28500000000000003,7298.85,6.0,0.2,,,531.9000000000001,1792.7,2324.6000000000004,HOLD,2324.6000000000004,"MobiMart Vidya Nagar, OnePlus Nord 5, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 7,299 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 532 opportunity cost + Rs 1,793 markdown risk = Rs 2,325
RECOMMENDED: HOLD at Rs 2,325"
DAV-02,MobiMart MCC B Block,M13,Realme 15 Pro,mid,confirmed,1,past peak with declining store trend; last two weeks below 40% of prior six-week average,0.0,0.3333333333333333,25696,0.27,6937.92,6.0,0.2,BLR-02,577.688,533.6861538461538,1798.7199999999998,2332.4061538461538,TRANSFER,577.688,"MobiMart MCC B Block, Realme 15 Pro, 1 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; no successor within four weeks):
- Markdown (27%): Rs 6,938 margin lost
- Transfer: Rs 578; Transfer target MobiMart Koramangala at Rs 527/unit plus 4-day holding cost.
- Hold: Rs 534 opportunity cost + Rs 1,799 markdown risk = Rs 2,332
RECOMMENDED: TRANSFER at Rs 578"
BLR-01,MobiMart Jayanagar,F03,OnePlus 13,flagship,confirmed,1,past expected lifecycle,0.0,0.0,55530,0.28500000000000003,15826.050000000001,6.0,0.2,,,1153.3153846153846,3887.1000000000004,5040.415384615385,HOLD,5040.415384615385,"MobiMart Jayanagar, OnePlus 13, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 15,826 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 1,153 opportunity cost + Rs 3,887 markdown risk = Rs 5,040
RECOMMENDED: HOLD at Rs 5,040"
MAN-01,MobiMart Court Road,M05,Vivo V50e,mid,confirmed,1,past expected lifecycle,0.0,0.0,26834,0.28500000000000003,7647.6900000000005,6.0,0.2,,,557.3215384615385,1878.38,2435.701538461539,HOLD,2435.701538461539,"MobiMart Court Road, Vivo V50e, 1 units at risk (past expected lifecycle; no successor within four weeks):
- Markdown (29%): Rs 7,648 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 557 opportunity cost + Rs 1,878 markdown risk = Rs 2,436
RECOMMENDED: HOLD at Rs 2,436"
MAN-01,MobiMart Court Road,M14,OnePlus Nord CE6,mid,confirmed,2,past peak with declining store trend,1.0,1.8333333333333333,45452,0.22857142857142856,10389.028571428571,2.0,0.8400000000000001,,,314.6676923076923,13362.888,13677.555692307693,MARKDOWN,10389.028571428571,"MobiMart Court Road, OnePlus Nord CE6, 2 units at risk (past peak with declining store trend; no successor within four weeks):
- Markdown (23%): Rs 10,389 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 315 opportunity cost + Rs 13,363 markdown risk = Rs 13,678
RECOMMENDED: MARKDOWN at Rs 10,389"
BLR-01,MobiMart Jayanagar,M10,OnePlus Nord 5,mid,confirmed,2,past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle,0.0,0.3333333333333333,51220,0.3,15366.0,6.0,0.2,,,1063.8000000000002,3585.4,4649.200000000001,HOLD,4649.200000000001,"MobiMart Jayanagar, OnePlus Nord 5, 2 units at risk (past peak with declining store trend; last two weeks below 40% of prior six-week average; past expected lifecycle; no successor within four weeks):
- Markdown (30%): Rs 15,366 margin lost
- Transfer: unavailable; No better-fit store is available without creating another at-risk position.
- Hold: Rs 1,064 opportunity cost + Rs 3,585 markdown risk = Rs 4,649
RECOMMENDED: HOLD at Rs 4,649"
